"load_daily","humidity_daily_ts","temperature_daily_ts"
3061.95833333333,84.5639880952381,51.0833333333333
2425.375,78.3348214285714,52.7336309523809
2530.91666666667,77.3988095238095,56.2008928571429
3040.5,48.6845238095238,44.4196428571429
4186.58333333333,44.9479166666667,37.3705357142857
4421.41666666667,52.547619047619,39.4866071428571
4081.58333333333,68.4285714285714,43.6651785714286
2860.54166666667,85.0252976190476,52.0074404761905
2784.66666666667,76.9583333333333,52.6056547619048
3241.08333333333,65.4985119047619,50.7857142857143
4044.25,86.5491071428571,41.5744047619048
4513.625,74.9092261904762,37.3988095238095
4292.33333333333,68.1875,39.4389880952381
4246.58333333333,71.2827380952381,40.5044642857143
3664.75,89.7619047619048,40.0520833333333
3815.54166666667,54.28125,38.7633928571429
4400.95833333333,42.7485119047619,36.2247023809524
4398.875,43.6889880952381,37.1056547619048
4141.79166666667,51.2827380952381,41.4255952380952
3667.66666666667,62.0848214285714,47.7991071428571
3776.125,57.0729166666667,46.4583333333333
2660.91666666667,51.2797619047619,55.1547619047619
1525.29166666667,61.7827380952381,46.7440476190476
3704.66666666667,49.1264880952381,37.4285714285714
3692.08333333333,48.4642857142857,41.4985119047619
3091.95833333333,58.5238095238095,46.9166666666667
3430.70833333333,47.4002976190476,50.0357142857143
2904.625,58.0282738095238,55.5119047619048
3709,78.9717261904762,43.0074404761905
3721.29166666667,58.172619047619,43.0491071428571
4179.375,84.53125,40.3511904761905
4918.54166666667,88.71875,36.9717261904762
3598.375,68.7767857142857,42.3630952380952
3512,63.1488095238095,48.2410714285714
2752.29166666667,62.6622023809524,52.6145833333333
2764,51.1636904761905,51.5982142857143
2986.79166666667,66.8869047619048,51.3869047619048
2338.20833333333,80.2916666666667,59.8794642857143
2687.58333333333,66.5,55.6413690476191
3280.625,71.0729166666667,54.0595238095238
2872.70833333333,76.5238095238095,53.6964285714286
2836.16666666667,85.2842261904762,53.8616071428571
2230.70833333333,77.3973214285714,57.6726190476191
2304.08333333333,57.9806547619048,59.3318452380952
2310.79166666667,62.6175595238095,59.9196428571429
2263.58333333333,79.2127976190476,59.9851190476191
2041.04166666667,84.1443452380952,60.5282738095238
2198.45833333333,67.8229166666667,56.6979166666667
2680.60869565217,35.5201863354037,55.1149068322981
2254.125,41.7470238095238,60.5744047619048
2086.95833333333,49.65625,62.4866071428571
2054,56.0059523809524,66.3244047619048
1877.45833333333,76.4270833333333,65.3422619047619
1864.33333333333,82.1086309523809,63.6279761904762
2220.70833333333,61.5580357142857,59.4017857142857
2479.54166666667,52.578869047619,58.0267857142857
2301.29166666667,57.6636904761905,61.5416666666667
2664.29166666667,73.9866071428571,55.0565476190476
3189.70833333333,86.2068452380952,48.5327380952381
2827.875,62.4300595238095,49.6458333333333
3302.75,50,51.7232142857143
3237.58333333333,42.7916666666667,50.3928571428571
2956.875,46.5520833333333,53.3377976190476
2320.25,52.3467261904762,61.0208333333333
2021.41666666667,54.0565476190476,66.4122023809524
2137.25,50.4821428571429,69.2931547619048
2077.375,54.1190476190476,68.40625
2052.45833333333,70.3497023809524,65.1309523809524
2071.20833333333,66.4538690476191,61.3764880952381
2376.66666666667,51.7053571428571,47.1205357142857
2425.625,47.4836309523809,52.8883928571429
2137.33333333333,67.0431547619048,57.0892857142857
1959.04166666667,62.7693452380952,60.8467261904762
1998.54166666667,53.9166666666667,56.9002976190476
1981.83333333333,72.0982142857143,61.1666666666667
2083.58333333333,77.0104166666667,66.8050595238095
2025.625,66.9270833333333,60.6979166666667
2004.20833333333,58.7738095238095,58.3348214285714
2031.875,50.7782738095238,56.639880952381
2084.54166666667,58.8616071428571,58.2232142857143
2070.70833333333,73.5654761904762,56.0952380952381
2777.20833333333,75.3080357142857,52.8392857142857
2400.79166666667,59.3467261904762,59.0580357142857
2052.54166666667,54.3452380952381,65.4568452380952
1990.45833333333,55.0133928571429,65.3645833333333
1955.75,68.6235119047619,65.3883928571429
2107.08333333333,69.8005952380952,69.0342261904762
2296.16666666667,66.9955357142857,72.4851190476191
1922,77.3645833333333,64.0461309523809
2339.75,75.5967261904762,68.9285714285714
2562,79.2425595238095,69.0952380952381
2105.91666666667,70.4583333333333,66.0758928571429
1939.79166666667,70.4672619047619,65.5982142857143
1963.70833333333,65.9300595238095,67.3571428571429
1886.91666666667,74.3898809523809,68.1160714285714
1959.29166666667,81.96875,66.5863095238095
2004.79166666667,67.7604166666667,60.8824404761905
2118,64.1026785714286,65.8125
2206.625,65.3764880952381,70.8616071428571
1908.125,68.4107142857143,63.4300595238095
1998.75,68.5223214285714,59.1116071428571
2061.125,59.2217261904762,66.1755952380952
2420.91666666667,59.8616071428571,70.4479166666667
2758.20833333333,66.6175595238095,69.7976190476191
2529.45833333333,58.3630952380952,68.3675595238095
2417.66666666667,72.1770833333333,66.7991071428571
2201.5,73.25,67.5952380952381
1894.5,81.2782738095238,63.3050595238095
1957.91666666667,91.6086309523809,63.4970238095238
2163.375,89.2470238095238,67.3169642857143
2494.79166666667,82.2336309523809,72.4613095238095
3135.41666666667,76.6711309523809,76.4077380952381
3160.375,76.9002976190476,77.5982142857143
3128.70833333333,79.3169642857143,76.3556547619048
3383.79166666667,80.4970238095238,75.3303571428571
3274.79166666667,82.4092261904762,76.5386904761905
3511.5,77.7916666666667,77.0327380952381
3478.91666666667,73.7366071428571,75.3273809523809
3821.08333333333,77.7663690476191,77.1458333333333
3954.5,77.4761904761905,79.4047619047619
4338.75,72.2247023809524,81.3154761904762
4528.5,65.2589285714286,81.6755952380952
3846.08333333333,59.1651785714286,77.7678571428571
3110.29166666667,57.7514880952381,72.8065476190476
2885.70833333333,63.2574404761905,71.5877976190476
2807.75,68.6294642857143,70.6264880952381
2266.41666666667,71.8720238095238,68.0699404761905
2523.625,69.5386904761905,69.5997023809524
3253.79166666667,65.9523809523809,75.7217261904762
3232.625,65.5699404761905,75.9851190476191
3193.375,66.5610119047619,75.6770833333333
3344.125,72.5386904761905,75.0104166666667
2974.04166666667,81.125,76.2455357142857
3581.08333333333,79.0877976190476,78.6458333333333
3691.875,86.8467261904762,75.8705357142857
2751.91666666667,85.65625,75.7723214285714
3533.83333333333,77.0178571428571,79.28125
4419.5,74.1517857142857,81.0431547619048
3783.375,75.7782738095238,78.8258928571429
3667.04166666667,79.375,76.6235119047619
3718.58333333333,77.8690476190476,77.8258928571429
3711.375,77.5059523809524,79.9866071428571
4319.33333333333,73.2782738095238,80.6473214285714
4179.75,77.2842261904762,78.8869047619048
4183.25,71.0669642857143,77.7559523809524
4013.45833333333,69.0282738095238,77.9627976190476
4271.58333333333,73.5922619047619,78.9553571428571
4154.41666666667,80.4523809523809,79.1145833333333
4287.45833333333,77.7514880952381,80.8645833333333
3434.875,80.8482142857143,77.9598214285714
3452.625,82.9791666666667,76.8824404761905
3848.75,78.7053571428571,79.2767857142857
4414.33333333333,76.5372023809524,80.7827380952381
4390.83333333333,75.6279761904762,81.4806547619048
4534.70833333333,76.8541666666667,81.4970238095238
4531.33333333333,75.8392857142857,81.9776785714286
4240.29166666667,75.4315476190476,81.5505952380952
4359.75,75.9017857142857,81.5565476190476
4219.41666666667,77.5193452380952,81.2842261904762
3961.70833333333,73.5238095238095,80.5848214285714
3694.33333333333,68.6785714285714,78.5654761904762
3796.04166666667,69.53125,81.7857142857143
4837.04166666667,66.9270833333333,85.6904761904762
5370.45833333333,67.7976190476191,86.5684523809524
3972.45833333333,73.5535714285714,81.2916666666667
3490.25,85.6354166666667,75.5848214285714
3173.20833333333,84.9761904761905,75.9315476190476
2944.5,87.9375,74.4985119047619
3301.95833333333,78.6889880952381,76.2038690476191
3499.91666666667,72.9747023809524,77.71875
3819.45833333333,71.7336309523809,79.3199404761905
4128.5,71.6041666666667,80.4747023809524
4327.20833333333,72.9092261904762,80.2291666666667
4480.08333333333,75.4553571428571,78.4866071428571
4010.91666666667,76.3497023809524,77
3678.08333333333,79.5119047619048,76.5104166666667
3546.04166666667,84.9851190476191,76.5491071428571
3765.08333333333,82.0133928571429,78.0119047619048
4367.375,75.6175595238095,80.6681547619048
4606.75,75.3571428571429,81.3050595238095
4806,77.2008928571429,80.7410714285714
4782.91666666667,77.7425595238095,80.5119047619048
4393.5,74.5446428571429,82.34375
4063.79166666667,75.2886904761905,82.0877976190476
3230.91666666667,80.1130952380952,78.0997023809524
3416.375,80.5595238095238,76.2410714285714
4155.5,79.4241071428571,79.9017857142857
4652.125,76.2321428571429,83.3065476190476
4725.54166666667,71.9910714285714,83.8839285714286
4338.33333333333,68.3050595238095,81.2455357142857
3417.375,81.8110119047619,76.7678571428571
3504.75,78.5104166666667,76.6696428571429
3016.70833333333,68.6741071428571,74.9970238095238
2909.125,69.7678571428571,73.4434523809524
3304.95833333333,75.9895833333333,75.8377976190476
4156.41666666667,77.5773809523809,78.15625
4045.75,79.3303571428571,79.0133928571429
4375.08333333333,80.1532738095238,80.9345238095238
4718.20833333333,68.8571428571429,81.4583333333333
3784.45833333333,66.1889880952381,76.8125
3845.91666666667,67.2261904761905,76.4553571428571
3819.04166666667,58.8928571428571,76.4776785714286
3115.79166666667,61.4107142857143,73.4300595238095
3066.95833333333,61.4419642857143,72.7738095238095
2750.91666666667,65.2336309523809,72.6309523809524
2563.08333333333,69.3511904761905,71.9166666666667
2832.95833333333,68.8258928571429,72.1458333333333
2829,65.3497023809524,72.4002976190476
2621.66666666667,62.639880952381,73.4925595238095
2787.83333333333,61.6130952380952,72.9761904761905
2852.625,68.6071428571429,73.1443452380952
3485.58333333333,75.2440476190476,76.2083333333333
3447.83333333333,79.9151785714286,76.7127976190476
3140.875,74.1175595238095,78.0744047619048
3422.45833333333,76.4791666666667,77.5654761904762
3923.66666666667,71.8482142857143,78.3482142857143
3743.79166666667,70.8244047619048,77.4434523809524
3447.16666666667,73.8288690476191,77.1889880952381
3547.41666666667,75.7321428571429,77.5193452380952
3044.54166666667,76.0282738095238,75.0148809523809
3085.33333333333,75.9672619047619,75.2038690476191
3522.875,72.1919642857143,76.8065476190476
3380.29166666667,77.0148809523809,75.7380952380952
3179.16666666667,77,74.9568452380952
3168.04166666667,79.2008928571429,74.7410714285714
2921.33333333333,72.9464285714286,73.6607142857143
2454.41666666667,70.4642857142857,70.4657738095238
2773.08333333333,72.875,72.6101190476191
2182.45833333333,60.1324404761905,66.3065476190476
2337.20833333333,69.6041666666667,69.6383928571429
2351.08333333333,72.0327380952381,69.4166666666667
2278.20833333333,75.1755952380952,69.6592261904762
2494.66666666667,77.3586309523809,71.3139880952381
2752.20833333333,82.4345238095238,73.4300595238095
2900.04166666667,87.1547619047619,73.5818452380952
2703.66666666667,91.3869047619048,73.1860119047619
2972.70833333333,85.9791666666667,74.0877976190476
2464.16666666667,86.4270833333333,68.0595238095238
2176.5,90.6845238095238,66.2008928571429
2212.375,88.3630952380952,68.0535714285714
2056.33333333333,84.5401785714286,65.8735119047619
1996.875,78.3839285714286,65.0327380952381
1990.95833333333,77.1607142857143,65.2455357142857
2136.08333333333,64.1711309523809,65.8660714285714
2109.83333333333,52.7693452380952,61.4508928571429
2049.58333333333,61.9211309523809,56.7991071428571
2082.29166666667,65.0044642857143,63.2038690476191
2154.375,70.4196428571429,67.7767857142857
2320,72.2782738095238,70.5148809523809
2164.91666666667,81.4464285714286,67.2663690476191
2311.625,77.2008928571429,65.8869047619048
2084.75,63.1622023809524,55.5967261904762
2146.08333333333,77.4761904761905,52.4717261904762
2385.20833333333,61.577380952381,49.6443452380952
2498.66666666667,61.4747023809524,50.0833333333333
2488,67.5982142857143,48.3571428571429
2798.25,70.6071428571429,48.7678571428571
3142.875,65.1175595238095,46.4761904761905
3072.125,63.015625,49.7805059523809
2594.5,63.1145833333333,53.1919642857143
2265.70833333333,73.2455357142857,56.3214285714286
2227.41666666667,61.9791666666667,55.7633928571429
2549.58333333333,65.0163690476191,52.2068452380952
2286.75,67.0372023809524,58.96875
2155.625,72.40625,62.6860119047619
2123.45833333333,74.7395833333333,64.6800595238095
2040.125,66.4032738095238,61.8095238095238
2130.375,70.8526785714286,60.6755952380952
2063.25,67.2366071428571,67.8020833333333
2097.95833333333,47.71875,58.8184523809524
2972.45833333333,53.0461309523809,46.4955357142857
3055.66666666667,57.2425595238095,48.5
2526.66666666667,71.3824404761905,56.9642857142857
2084.5,75.0877976190476,64.1413690476191
1992.83333333333,84.0818452380952,66.1130952380952
1997.08333333333,77.8273809523809,66.6785714285714
2494.875,54.2827380952381,44.6517857142857
3881.20833333333,53.7380952380952,37.0431547619048
3983.04166666667,59.7916666666667,41.2380952380952
3120.95833333333,71.4985119047619,50.108630952381
2559.70833333333,91.7544642857143,54.5848214285714
2855.5,65.9122023809524,46.5729166666667
3859.08333333333,52.2276785714286,41.3244047619048
3045.95833333333,51.0416666666667,52.6502976190476
4092.08333333333,48.6398809523809,38.6636904761905
4302.66666666667,65.5238095238095,39.1875
3485.91666666667,81.6770833333333,46.8273809523809
2300.20833333333,83.9613095238095,59.7395833333333
2126,80.2916666666667,64.2678571428571
2171.58333333333,71.3511904761905,51.8377976190476
3188.33333333333,70.8958333333333,44.9672619047619
3680.75,47.6324404761905,41.6636904761905
4266.79166666667,58.9791666666667,40.3125
2860.25,76.3407738095238,56.3943452380952
3420.125,89.7678571428571,45.6919642857143
4428,74.5669642857143,37.0044642857143
4754.41666666667,68.4955357142857,36.7351190476191
4711.29166666667,66.1443452380952,36.8526785714286
3924.54166666667,72.3511904761905,40.53125
4568.70833333333,71.8139880952381,38.0386904761905
3735.5,61.4479166666667,42.0535714285714
3762.58333333333,63.671130952381,42.1443452380952
4605.08333333333,57.5267857142857,36.0223214285714
5561.45833333333,59.5372023809524,31.4345238095238
4099.70833333333,83.8050595238095,40.5342261904762
3210.54166666667,75.1175595238095,41.4642857142857
4328.29166666667,70.3244047619048,39.9151785714286
4409.83333333333,79.625,39.9568452380952
4413.625,68.4851190476191,38.7544642857143
5029.75,55.2038690476191,34.5535714285714
5256.5,52.5758928571429,32.7991071428571
5292.125,58.9717261904762,33.7470238095238
4621.79166666667,55.4747023809524,38.5520833333333
3982.25,53.8422619047619,43.5223214285714
3323.83333333333,83.2425595238095,51.3035714285714
3442.41666666667,63.5044642857143,45.6934523809524
3941.04166666667,62.3988095238095,42.5520833333333
3673.83333333333,74.8258928571429,48.2529761904762
3172.79166666667,77.1160714285714,49.84375
3744.25,70.9583333333333,43.7916666666667
3791.5,71.8943452380952,48.4389880952381
3593.08333333333,61.3943452380952,46.4434523809524
3556.16666666667,86.0729166666667,50.2068452380952
2973.16666666667,84.9464285714286,51.0193452380952
3963.70833333333,81.9464285714286,45.7083333333333
3293.58333333333,73.5982142857143,49.6398809523809
4188.54166666667,65.3824404761905,40.5669642857143
4869.04166666667,60.3973214285714,35.25
4009.25,56.9434523809524,44.5565476190476
2942.5,70.7529761904762,55.5654761904762
2903.58333333333,80.9553571428571,52.5178571428571
2751.25,85.3973214285714,56.3809523809524
2428.91666666667,83.2574404761905,54.6502976190476
2424.25,86.6860119047619,57.2202380952381
3069.45833333333,61.625,44.3452380952381
4564.58333333333,39.3467261904762,40.3363095238095
4046.125,56.6309523809524,45.4136904761905
3006.45833333333,76.4017857142857,56.4985119047619
2836.54166666667,58.4255952380952,47.1443452380952
3552.20833333333,55.5267857142857,44.1547619047619
3047.54166666667,62.8764880952381,49.0029761904762
2681.45833333333,85.6264880952381,55.0178571428571
3387.70833333333,74.8779761904762,45.25
2986.25,93.9955357142857,47.2113095238095
2795.54166666667,78.9196428571429,50.5104166666667
3454.29166666667,42.6547619047619,44.5818452380952
4363.29166666667,45.2202380952381,37.5922619047619
4512.45833333333,50.2098214285714,35.9434523809524
3959.95833333333,53.1443452380952,43.3050595238095
3221.91666666667,80.53125,54.7782738095238
2444.16666666667,79.9017857142857,55.5014880952381
3120.04166666667,64.7366071428571,46.3318452380952
3824.08333333333,66.8139880952381,39.7008928571429
3287.70833333333,74.4642857142857,46.7723214285714
2299.625,80.9836309523809,57.1547619047619
2434.83333333333,78.6755952380952,55.9151785714286
3487.83333333333,51.1800595238095,39.6830357142857
3879.33333333333,53.2217261904762,39.6934523809524
3595.29166666667,53.4300595238095,40.9955357142857
4237.29166666667,51.7395833333333,37.15625
4461.79166666667,54.8705357142857,35.6830357142857
4468.875,54.6681547619048,37.9211309523809
3818.58333333333,86.8020833333333,41.1279761904762
4614.375,65.2247023809524,35.6636904761905
4757.375,55.1294642857143,33.2767857142857
3929.95833333333,51.1785714285714,40.5669642857143
3267.79166666667,52.1919642857143,49.1116071428571
2664.70833333333,61.4092261904762,54.1517857142857
2393.16666666667,61.9970238095238,57.9107142857143
3887.79166666667,63.7485119047619,40.3452380952381
5306.95833333333,51.6309523809524,31.0193452380952
4897.79166666667,69.6235119047619,38.1160714285714
3450.25,71.4315476190476,46.3467261904762
3381.16666666667,85.9122023809524,48.5803571428571
3263.08333333333,72.6830357142857,48.6517857142857
3325.66666666667,43.2767857142857,46.3630952380952
3369.95833333333,65.8467261904762,47.1458333333333
4177.25,38.6205357142857,38.8005952380952
4684.58333333333,37.6934523809524,38.4508928571429
3519.125,45.0282738095238,52.6592261904762
3353.33333333333,57.1428571428571,59.0967261904762
2630.625,58.3630952380952,63.6934523809524
2980.33333333333,49.4345238095238,46.2544642857143
3957.66666666667,39.3541666666667,41.1875
3702.66666666667,39.5342261904762,44.4791666666667
3833.375,70.8630952380952,46.6517857142857
3924.75,56.9092261904762,43.5714285714286
3849.66666666667,52.8928571428571,46.1071428571429
2654.625,56.7574404761905,58.1101190476191
2110.625,65.7589285714286,64.9836309523809
2190,74.3973214285714,63.3883928571429
2222.08333333333,73.4211309523809,68.0119047619048
2105.83333333333,70.2113095238095,69.1741071428571
2029.45833333333,46.7098214285714,61.7514880952381
2720,29.4255952380952,49.9806547619048
2873.875,45.4613095238095,51.5089285714286
2655.95833333333,51.3883928571429,53.7172619047619
3198.83333333333,41.0922619047619,46.5892857142857
3514.625,33.5639880952381,45.0848214285714
3262.25,58.5580357142857,43.0922619047619
3364.08333333333,91.5550595238095,41.2008928571429
3513.66666666667,57.7559523809524,41.8392857142857
3102.875,55.4627976190476,42.7827380952381
3193.20833333333,74.3616071428571,42.9315476190476
3526.04166666667,69.9791666666667,41.8541666666667
3611.70833333333,59.6696428571429,41.766369047619
3362.29166666667,56.7172619047619,45.0922619047619
3430.16666666667,63.9479166666667,51.1681547619048
3513.66666666667,66.9925595238095,53.6755952380952
3000,63.6309523809524,55.1071428571429
2405.08333333333,67.3958333333333,61.3497023809524
2150.75,67.6845238095238,67.2574404761905
2117.65217391304,57.8990683229814,64.8788819875776
2062.08333333333,72.6398809523809,64.90625
2082.79166666667,45.0119047619048,55.3660714285714
2303.29166666667,38.5252976190476,56.8973214285714
2387,46.4047619047619,57.5714285714286
2052.16666666667,44.2053571428571,68.59375
2107.875,69.7842261904762,63.6547619047619
2720.08333333333,54.2872023809524,49.7321428571429
2787.16666666667,53.8511904761905,51.4553571428571
2412.66666666667,52.9404761904762,56.6979166666667
2141.41666666667,61.4895833333333,60.7529761904762
2065.58333333333,62.875,65.7232142857143
2152.20833333333,59.1517857142857,69.875
2555,49.9880952380952,75.3244047619048
2198,51.5550595238095,73.1086309523809
2112.54166666667,70.5461309523809,64.5639880952381
2243.20833333333,63.40625,57.7157738095238
2159.5,72.3556547619048,59.65625
2116.91666666667,66.1205357142857,65.0119047619048
2060.625,68.7336309523809,67.6785714285714
2137.625,85.5416666666667,66.2351190476191
2337.70833333333,71.1502976190476,67.4583333333333
2243.79166666667,63.4107142857143,69.9389880952381
2340.04166666667,68.0461309523809,70.8541666666667
1976.625,85.2946428571429,59.4315476190476
2166.5,84.1473214285714,54.7410714285714
2097.375,63.0431547619048,57.9657738095238
2252.25,54.6026785714286,56.4136904761905
2453.20833333333,51.6473214285714,54.5550595238095
2494.33333333333,52.6294642857143,56.6845238095238
2299.5,62.1845238095238,60.1324404761905
1989.16666666667,58.6220238095238,66.6190476190476
2102.625,59.9449404761905,66.7857142857143
2193.04166666667,77.5863095238095,67.6845238095238
2323.70833333333,71.0610119047619,68.1964285714286
2108.45833333333,79.8556547619048,57.6800595238095
2145.20833333333,87.53125,54.2693452380952
2074.33333333333,77.2321428571429,57.2589285714286
2086,77.1726190476191,61.7470238095238
2201.79166666667,75.6086309523809,66.7172619047619
2119.25,61.3526785714286,60.6235119047619
2187.20833333333,60.266369047619,62.3184523809524
2041.08333333333,75.1279761904762,62.1830357142857
2063.83333333333,73.7589285714286,60.9285714285714
2016.29166666667,67.1071428571429,59.1622023809524
2097.95833333333,66.9107142857143,62.0982142857143
2172.91666666667,70.0505952380952,63.3735119047619
2011.91666666667,56.8035714285714,62.2172619047619
2299.79166666667,71.2142857142857,67.9255952380952
2438.625,63.639880952381,71.5163690476191
2144.33333333333,61.6592261904762,66.28125
2042.25,57.59375,63.5669642857143
2098.25,59.8080357142857,65.5625
2649.5,70.8794642857143,72.8720238095238
3256.45833333333,70.2291666666667,75.5997023809524
3277.75,68.5044642857143,75.8184523809524
3383.04166666667,68.3601190476191,74.6339285714286
3070.95833333333,70.0773809523809,73.9672619047619
2991.33333333333,68.3333333333333,75.3035714285714
3414.54166666667,73.8556547619048,74.9970238095238
3517.5,73.7098214285714,75.4107142857143
3642.04166666667,77.5476190476191,75.0044642857143
2705.5,76.7485119047619,71.2693452380952
2862.70833333333,67.7872023809524,69.0119047619048
2350.54166666667,72.2395833333333,65.4434523809524
2264.5,71.6845238095238,65.6086309523809
2570.45833333333,63.3273809523809,70.4181547619048
2770.83333333333,70.6264880952381,71.4181547619048
2951.375,65.8348214285714,72.7008928571429
3013.20833333333,59.2276785714286,75.8735119047619
2763.83333333333,72.5,73.9270833333333
2437.75,81.125,72.4300595238095
2489.95833333333,79.6160714285714,67.8125
2315.25,83.6741071428571,70.0282738095238
2675.75,66.5104166666667,71.5148809523809
2842.29166666667,64.0431547619048,72.0416666666667
3033.625,64.0074404761905,73.2321428571429
3401.70833333333,65.3020833333333,73.8318452380952
3440.5,66.4196428571429,75.0252976190476
3867.79166666667,66.0119047619048,78.7648809523809
3567.95833333333,70.9657738095238,78.3824404761905
3984.75,72.4151785714286,79.4821428571429
4215.16666666667,78.0818452380952,77.4895833333333
3602.66666666667,79.0029761904762,76.7202380952381
3954.70833333333,84.1279761904762,75.6815476190476
3475.79166666667,86.6830357142857,75.3958333333333
3262,85.5803571428571,75.5625
3636.5,75.2514880952381,77.5476190476191
3981.25,70.0550595238095,77.1175595238095
3637.375,67.7023809523809,75.6800595238095
3931.66666666667,68.6071428571429,76.5193452380952
4523.45833333333,67.8973214285714,79.9761904761905
4915.16666666667,67.5416666666667,81.5163690476191
4446.45833333333,71.4151785714286,80.78125
4449.95833333333,74.8883928571429,79.1205357142857
3191.125,82.75,73.0059523809524
2697.04166666667,69.5803571428571,70.6845238095238
2939.41666666667,67.8377976190476,70.5342261904762
3211.54166666667,70.3407738095238,71.84375
3767.45833333333,70.1994047619048,76.3065476190476
4196.20833333333,71.9345238095238,78.7663690476191
4397.75,73.6488095238095,80.4136904761905
4558.45833333333,74.6889880952381,81.03125
3899.29166666667,77.1949404761905,80.0342261904762
4334.75,76.1517857142857,80.9360119047619
4271.45833333333,68.7678571428571,80.8883928571429
4229.75,66.8288690476191,80.2574404761905
4445.29166666667,67.1235119047619,81.4270833333333
4273.79166666667,69.8690476190476,80.7574404761905
4223.91666666667,75.5401785714286,77.9538690476191
4451.70833333333,73.4761904761905,80.3467261904762
4507.125,73.9196428571429,80.1101190476191
3951.79166666667,80.5922619047619,76.2663690476191
3641.75,78.3452380952381,76.1711309523809
3342.79166666667,83.4985119047619,76.4895833333333
3731.58333333333,77.9241071428571,78.4449404761905
4295.08333333333,76.0714285714286,80.1622023809524
4589.375,71.7261904761905,82.3199404761905
4427.20833333333,75.0282738095238,79.3645833333333
4302.375,73.9494047619048,79.5550595238095
4511.79166666667,71.0729166666667,82.5505952380952
4870.83333333333,70.5044642857143,84.3794642857143
5320.29166666667,71.1904761904762,84.7738095238095
5376.29166666667,71.6741071428571,84.96875
5240.08333333333,69.2142857142857,85.1532738095238
4491.95833333333,73.5267857142857,80.5907738095238
4176.375,72.3288690476191,80.3288690476191
4096.16666666667,76.6309523809524,80.6220238095238
4266.79166666667,75.0342261904762,81.3422619047619
4029.375,75.5014880952381,78.7544642857143
3638.25,76.8288690476191,79.3839285714286
3122.58333333333,81.1934523809524,75.5967261904762
2810.5,75.6607142857143,70.9241071428571
2983.45833333333,68.5104166666667,71.9880952380952
3439.625,70.7366071428571,75.0089285714286
3967.83333333333,73.5654761904762,78.3407738095238
3764.25,77.1086309523809,77.6041666666667
3424.75,73.6369047619048,76.5744047619048
3814.70833333333,76.6056547619048,76.5788690476191
4154.79166666667,76.3392857142857,77.8928571428571
4519.95833333333,76.3035714285714,80.0148809523809
3662.75,76.9866071428571,78.5997023809524
3274.54166666667,83.2514880952381,77.1116071428571
3582.83333333333,77.8139880952381,77.3303571428571
3530.625,74.8869047619048,76.25
3720.5,71.7574404761905,76.3794642857143
4053.875,68.8214285714286,76.9925595238095
4174.04166666667,72.8720238095238,77.5133928571429
4505.95833333333,71.7589285714286,80.2217261904762
4826.20833333333,72.6190476190476,82.8794642857143
4019.45833333333,82.3497023809524,78.8214285714286
2993.08333333333,90.1770833333333,73.7321428571429
2782.5,81.6860119047619,70.1026785714286
2653.875,75.6622023809524,70.6056547619048
3413.95833333333,78.6726190476191,74.9940476190476
3630.95833333333,84.0758928571429,75.2217261904762
3062.79166666667,86.1934523809524,73.4791666666667
2370.95833333333,81.5476190476191,70.7529761904762
2696.45833333333,79.7321428571429,70.9047619047619
2501.91666666667,76.6636904761905,71.9910714285714
2796.20833333333,76.6919642857143,71.9449404761905
